DaystoShipActual	SalesForecast	ShipStatus	DaystoShipScheduled	SalesperCustomer	ProfitRatio	Category	City	Country/Region	CustomerName	Discount	NumberofRecords	OrderDate	Order ID	Person	PostalCode	ProductName	Profit	Quantity	Region	Returned	ProfitperOrder	 Sales 	Segment	ShipDate	ShipMode	State	SubCategory
1	$45 	Shipped On Time	1	$30.00 	11.00%	Technology	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive	$3 	2	East	Yes	$3.30 	$30 	Consumer	6/18/2018	First Class	New York	Accessories
1	$45 	Shipped On Time	1	$30.00 	11.00%	Technology	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive	$3 	2	East	Yes	$3.30 	$30 	Consumer	6/18/2018	First Class	New York	Accessories
1	$45 	Shipped On Time	1	$30.00 	11.00%	Technology	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive	$3 	2	East	Yes	$3.30 	$30 	Consumer	6/18/2018	First Class	New York	Accessories
1	$45 	Shipped On Time	1	$30.00 	11.00%	Technology	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive	$3 	2	East	Yes	$3.30 	$30 	Consumer	6/18/2018	First Class	New York	Accessories
1	$45 	Shipped On Time	1	$30.00 	11.00%	Technology	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive	$3 	2	East	Yes	$3.30 	$30 	Consumer	6/18/2018	First Class	New York	Accessories
1	$45 	Shipped On Time	1	$30.00 	11.00%	Technology	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive	$3 	2	East	Yes	$3.30 	$30 	Consumer	6/18/2018	First Class	New York	Accessories
1	$73 	Shipped On Time	1	$48.48 	33.80%	Office Supplies	Troy	United States	Ted Butterfield	20.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Plastic Binding Combs	$16 	4	East	Yes	$16.36 	$48 	Consumer	6/18/2018	First Class	New York	Binders
1	$73 	Shipped On Time	1	$48.48 	33.80%	Office Supplies	Troy	United States	Ted Butterfield	20.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Plastic Binding Combs	$16 	4	East	Yes	$16.36 	$48 	Consumer	6/18/2018	First Class	New York	Binders
1	$73 	Shipped On Time	1	$48.48 	33.80%	Office Supplies	Troy	United States	Ted Butterfield	20.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Plastic Binding Combs	$16 	4	East	Yes	$16.36 	$48 	Consumer	6/18/2018	First Class	New York	Binders
1	$73 	Shipped On Time	1	$48.48 	33.80%	Office Supplies	Troy	United States	Ted Butterfield	20.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Plastic Binding Combs	$16 	4	East	Yes	$16.36 	$48 	Consumer	6/18/2018	First Class	New York	Binders
1	$73 	Shipped On Time	1	$48.48 	33.80%	Office Supplies	Troy	United States	Ted Butterfield	20.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Plastic Binding Combs	$16 	4	East	Yes	$16.36 	$48 	Consumer	6/18/2018	First Class	New York	Binders
1	$73 	Shipped On Time	1	$48.48 	33.80%	Office Supplies	Troy	United States	Ted Butterfield	20.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Plastic Binding Combs	$16 	4	East	Yes	$16.36 	$48 	Consumer	6/18/2018	First Class	New York	Binders
1	$73 	Shipped On Time	1	$48.48 	33.80%	Office Supplies	Troy	United States	Ted Butterfield	20.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Plastic Binding Combs	$16 	4	East	Yes	$16.36 	$48 	Consumer	6/18/2018	First Class	New York	Binders
1	$3 	Shipped On Time	1	$1.68 	50.00%	Office Supplies	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Prang Dustless Chalk Sticks	$1 	1	East	Yes	$0.84 	$2 	Consumer	6/18/2018	First Class	New York	Art
1	$3 	Shipped On Time	1	$1.68 	50.00%	Office Supplies	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Prang Dustless Chalk Sticks	$1 	1	East	Yes	$0.84 	$2 	Consumer	6/18/2018	First Class	New York	Art
1	$3 	Shipped On Time	1	$1.68 	50.00%	Office Supplies	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Prang Dustless Chalk Sticks	$1 	1	East	Yes	$0.84 	$2 	Consumer	6/18/2018	First Class	New York	Art
1	$3 	Shipped On Time	1	$1.68 	50.00%	Office Supplies	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Prang Dustless Chalk Sticks	$1 	1	East	Yes	$0.84 	$2 	Consumer	6/18/2018	First Class	New York	Art
1	$3 	Shipped On Time	1	$1.68 	50.00%	Office Supplies	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Prang Dustless Chalk Sticks	$1 	1	East	Yes	$0.84 	$2 	Consumer	6/18/2018	First Class	New York	Art
1	$3 	Shipped On Time	1	$1.68 	50.00%	Office Supplies	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Prang Dustless Chalk Sticks	$1 	1	East	Yes	$0.84 	$2 	Consumer	6/18/2018	First Class	New York	Art
1	$3 	Shipped On Time	1	$1.68 	50.00%	Office Supplies	Troy	United States	Ted Butterfield	0.00%	1	6/17/2018	CA-2018-111682	Chuck Magee	12180	Prang Dustless Chalk Sticks	$1 	1	East	Yes	$0.84 	$2 	Consumer	6/18/2018	First Class	New York	Art
6	$21 	Shipped On Time	6	$13.98 	44.00%	Technology	Los Angeles	United States	Kunst Miller	0.00%	1	11/24/2017	CA-2017-135545	Anna Andreadi	90004	"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack"	$6 	2	West		$6.15 	$14 	Consumer	11/30/2017	Standard Class	California	Accessories
6	$39 	Shipped On Time	6	$25.82 	36.30%	Office Supplies	Los Angeles	United States	Kunst Miller	20.00%	1	11/24/2017	CA-2017-135545	Anna Andreadi	90004	"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""	$9 	6	West		$9.36 	$26 	Consumer	11/30/2017	Standard Class	California	Binders
6	$220 	Shipped On Time	6	$146.73 	47.00%	Office Supplies	Los Angeles	United States	Kunst Miller	0.00%	1	11/24/2017	CA-2017-135545	Anna Andreadi	90004	Xerox 1943	$69 	3	West		$68.96 	$147 	Consumer	11/30/2017	Standard Class	California	Paper
6	$119 	Shipped On Time	6	$79.76 	28.00%	Furniture	Los Angeles	United States	Kunst Miller	0.00%	1	11/24/2017	CA-2017-135545	Anna Andreadi	90004	Luxo Economy Swing Arm Lamp	$22 	4	West		$22.33 	 $80.00 	Consumer	11/30/2017	Standard Class	California	Furnishings
5	$319 	Shipped Early	6	$213.11 	-7.10%	Furniture	Chicago	United States	Paul Stevenson	30.00%	1	4/30/2017	US-2017-164175	Kelly Williams	60610	"Global Value Mid-Back Manager's Chair, Gray"	($15)	5	Central		($15.22)	 $213.00 	Home Office	5/5/2017	Standard Class	Illinois	Chairs
5	"$1,667 "	Shipped Early	6	"$1,113.02 "	10.00%	Office Supplies	Gilbert	United States	Brendan Sweed	20.00%	1	12/5/2016	CA-2016-106376	Anna Andreadi	85234	"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige"	$111 	8	West		$111.30 	"$1,113 "	Corporate	12/10/2016	Standard Class	Arizona	Art
5	$252 	Shipped Early	6	$167.97 	37.50%	Technology	Gilbert	United States	Brendan Sweed	20.00%	1	12/5/2016	CA-2016-106376	Anna Andreadi	85234	netTALK DUO VoIP Telephone Service	$63 	4	West		$62.99 	$168 	Corporate	12/10/2016	Standard Class	Arizona	Phones
2	$114 	Shipped Late	1	$75.88 	47.00%	Office Supplies	Springfield	United States	Karen Daniels	0.00%	1	6/4/2018	CA-2018-119823	Cassandra Brandow	22153	"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"	$36 	2	South		$35.66 	$76 	Consumer	6/6/2018	First Class	Virginia	Paper
5	$7 	Shipped Early	6	$4.62 	37.50%	Office Supplies	New York City	United States	Henry MacAllister	20.00%	1	9/18/2018	CA-2018-106075	Chuck Magee	10009	Avery Binding System Hidden Tab Executive Style Index Sets	$2 	1	East		$1.73 	$5 	Consumer	9/23/2018	Standard Class	New York	Binders
3	$29 	Shipped On Time	3	$19.05 	46.00%	Office Supplies	Jackson	United States	Tracy Blumstein	0.00%	1	9/14/2019	CA-2019-114440	Kelly Williams	49201	"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""	$9 	3	Central		$8.76 	$19 	Consumer	9/17/2019	Second Class	Michigan	Paper
6	"$1,246 "	Shipped On Time	6	$831.94 	-13.80%	Furniture	Memphis	United States	Joel Eaton	20.00%	1	4/26/2017	US-2017-134026	Cassandra Brandow	38109	High-Back Leather Manager's Chair	($114)	8	South		($114.39)	 $832.00 	Consumer	5/2/2017	Standard Class	Tennessee	Chairs
6	$145 	Shipped On Time	6	$97.04 	1.30%	Furniture	Memphis	United States	Joel Eaton	20.00%	1	4/26/2017	US-2017-134026	Cassandra Brandow	38109	"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48"""	$1 	2	South		$1.21 	 $97.00 	Consumer	5/2/2017	Standard Class	Tennessee	Furnishings
6	$109 	Shipped On Time	6	$72.78 	-25.00%	Office Supplies	Memphis	United States	Joel Eaton	20.00%	1	4/26/2017	US-2017-134026	Cassandra Brandow	38109	Safco Industrial Wire Shelving System	($18)	1	South		($18.20)	$73 	Consumer	5/2/2017	Standard Class	Tennessee	Storage
2	$2 	Shipped Late	1	$1.25 	-155.00%	Office Supplies	Houston	United States	Ken Brennan	80.00%	1	12/9/2019	US-2019-118038	Kelly Williams	77041	Economy Binders	($2)	3	Central		($1.93)	$1 	Corporate	12/11/2019	First Class	Texas	Binders
2	$15 	Shipped Late	1	$9.71 	-60.00%	Furniture	Houston	United States	Ken Brennan	60.00%	1	12/9/2019	US-2019-118038	Kelly Williams	77041	"6"" Cubicle Wall Clock, Black"	($6)	3	Central		($5.82)	 $10.00 	Corporate	12/11/2019	First Class	Texas	Furnishings
2	$41 	Shipped Late	1	$27.24 	10.00%	Office Supplies	Houston	United States	Ken Brennan	20.00%	1	12/9/2019	US-2019-118038	Kelly Williams	77041	"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"	$3 	3	Central		$2.72 	$27 	Corporate	12/11/2019	First Class	Texas	Storage
5	$29 	Shipped Late	3	$19.30 	-75.00%	Furniture	Houston	United States	Joel Eaton	60.00%	1	11/26/2016	US-2016-147606	Kelly Williams	77070	"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak"	($14)	5	Central		($14.48)	 $19.00 	Consumer	12/1/2016	Second Class	Texas	Furnishings
3	$312 	Shipped Late	1	$208.16 	27.00%	Office Supplies	Decatur	United States	Stewart Carmichael	0.00%	1	6/12/2018	CA-2018-127208	Cassandra Brandow	35601	"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"	$56 	1	South		$56.20 	$208 	Corporate	6/15/2018	First Class	Alabama	Appliances
3	$25 	Shipped Late	1	$16.74 	48.00%	Office Supplies	Decatur	United States	Stewart Carmichael	0.00%	1	6/12/2018	CA-2018-127208	Cassandra Brandow	35601	Avery Heavy-Duty EZD  Binder With Locking Rings	$8 	3	South		$8.04 	$17 	Corporate	6/15/2018	First Class	Alabama	Binders
4	$22 	Shipped Early	6	$14.90 	28.00%	Office Supplies	San Francisco	United States	Duane Noonan	0.00%	1	10/12/2016	CA-2016-139451	Anna Andreadi	94122	"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"	$4 	5	West		$4.17 	$15 	Consumer	10/16/2016	Standard Class	California	Art
4	$32 	Shipped Early	6	$21.39 	29.00%	Office Supplies	San Francisco	United States	Duane Noonan	0.00%	1	10/12/2016	CA-2016-139451	Anna Andreadi	94122	"Sortfiler Multipurpose Personal File Organizer, Black"	$6 	1	West		$6.20 	$21 	Consumer	10/16/2016	Standard Class	California	Storage
5	$301 	Shipped Early	6	$200.98 	31.30%	Office Supplies	Durham	United States	Julie Creighton	20.00%	1	9/3/2017	CA-2017-149734	Cassandra Brandow	27707	Jet-Pak Recycled Peel 'N' Seal Padded Mailers	$63 	7	South		$62.81 	$201 	Corporate	9/8/2017	Standard Class	North Carolina	Envelopes
3	$345 	Shipped Late	1	$230.38 	-21.30%	Office Supplies	Chicago	United States	Christopher Schild	20.00%	1	11/13/2019	US-2019-119662	Kelly Williams	60623	Safco Industrial Wire Shelving	($49)	3	Central		($48.95)	$230 	Home Office	11/16/2019	First Class	Illinois	Storage
2	$452 	Shipped Early	3	$301.96 	11.00%	Furniture	Columbia	United States	Patrick O'Donnell	0.00%	1	5/28/2019	CA-2019-140088	Cassandra Brandow	29203	Novimex Swivel Fabric Task Chair	$33 	2	South		$33.22 	 $302.00 	Consumer	5/30/2019	Second Class	South Carolina	Chairs
7	$30 	Shipped Late	6	$19.99 	34.00%	Technology	Rochester	United States	Paul Gonzalez	0.00%	1	10/26/2019	CA-2019-155558	Kelly Williams	55901	Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired	$7 	1	Central		$6.80 	$20 	Consumer	11/2/2019	Standard Class	Minnesota	Accessories
7	$9 	Shipped Late	6	$6.16 	48.00%	Office Supplies	Rochester	United States	Paul Gonzalez	0.00%	1	10/26/2019	CA-2019-155558	Kelly Williams	55901	Avery 511	$3 	2	Central		$2.96 	$6 	Consumer	11/2/2019	Standard Class	Minnesota	Labels
5	$237 	Shipped Late	3	$158.37 	8.80%	Office Supplies	Houston	United States	Gary Mitchum	20.00%	1	4/5/2018	CA-2018-159695	Kelly Williams	77095	Eldon Portable Mobile Manager	$14 	7	Central		$13.86 	$158 	Home Office	4/10/2018	Second Class	Texas	Storage
5	$30 	Shipped Early	6	$20.10 	33.00%	Office Supplies	Los Angeles	United States	Jim Sink	0.00%	1	9/17/2018	CA-2018-109806	Anna Andreadi	90036	Turquoise Lead Holder with Pocket Clip	$7 	3	West	Yes	$6.63 	$20 	Corporate	9/22/2018	Standard Class	California	Art
5	$30 	Shipped Early	6	$20.10 	33.00%	Office Supplies	Los Angeles	United States	Jim Sink	0.00%	1	9/17/2018	CA-2018-109806	Anna Andreadi	90036	Turquoise Lead Holder with Pocket Clip	$7 	3	West	Yes	$6.63 	$20 	Corporate	9/22/2018	Standard Class	California	Art
5	$30 	Shipped Early	6	$20.10 	33.00%	Office Supplies	Los Angeles	United States	Jim Sink	0.00%	1	9/17/2018	CA-2018-109806	Anna Andreadi	90036	Turquoise Lead Holder with Pocket Clip	$7 	3	West	Yes	$6.63 	$20 	Corporate	9/22/2018	Standard Class	California	Art
5	$110 	Shipped Early	6	$73.58 	11.30%	Technology	Los Angeles	United States	Jim Sink	20.00%	1	9/17/2018	CA-2018-109806	Anna Andreadi	90036	Panasonic Kx-TS550	$8 	2	West	Yes	$8.28 	$74 	Corporate	9/22/2018	Standard Class	California	Phones
5	$110 	Shipped Early	6	$73.58 	11.30%	Technology	Los Angeles	United States	Jim Sink	20.00%	1	9/17/2018	CA-2018-109806	Anna Andreadi	90036	Panasonic Kx-TS550	$8 	2	West	Yes	$8.28 	$74 	Corporate	9/22/2018	Standard Class	California	Phones
5	$110 	Shipped Early	6	$73.58 	11.30%	Technology	Los Angeles	United States	Jim Sink	20.00%	1	9/17/2018	CA-2018-109806	Anna Andreadi	90036	Panasonic Kx-TS550	$8 	2	West	Yes	$8.28 	$74 	Corporate	9/22/2018	Standard Class	California	Phones
5	$10 	Shipped Early	6	$6.48 	48.00%	Office Supplies	Los Angeles	United States	Jim Sink	0.00%	1	9/17/2018	CA-2018-109806	Anna Andreadi	90036	Xerox 1995	$3 	1	West	Yes	$3.11 	$6 	Corporate	9/22/2018	Standard Class	California	Paper
5	$10 	Shipped Early	6	$6.48 	48.00%	Office Supplies	Los Angeles	United States	Jim Sink	0.00%	1	9/17/2018	CA-2018-109806	Anna Andreadi	90036	Xerox 1995	$3 	1	West	Yes	$3.11 	$6 	Corporate	9/22/2018	Standard Class	California	Paper
5	$10 	Shipped Early	6	$6.48 	48.00%	Office Supplies	Los Angeles	United States	Jim Sink	0.00%	1	9/17/2018	CA-2018-109806	Anna Andreadi	90036	Xerox 1995	$3 	1	West	Yes	$3.11 	$6 	Corporate	9/22/2018	Standard Class	California	Paper
5	$19 	Shipped Late	3	$12.96 	48.00%	Office Supplies	Minneapolis	United States	Karl Braun	0.00%	1	1/31/2017	CA-2017-149587	Kelly Williams	55407	Xerox 1999	$6 	2	Central		$6.22 	$13 	Consumer	2/5/2017	Second Class	Minnesota	Paper
5	$80 	Shipped Late	3	$53.34 	31.00%	Furniture	Minneapolis	United States	Karl Braun	0.00%	1	1/31/2017	CA-2017-149587	Kelly Williams	55407	"Seth Thomas 13 1/2"" Wall Clock"	$17 	3	Central		$16.54 	 $53.00 	Consumer	2/5/2017	Second Class	Minnesota	Furnishings
5	$49 	Shipped Late	3	$32.96 	49.00%	Office Supplies	Minneapolis	United States	Karl Braun	0.00%	1	1/31/2017	CA-2017-149587	Kelly Williams	55407	Ibico Standard Transparent Covers	$16 	2	Central		$16.15 	$33 	Consumer	2/5/2017	Second Class	Minnesota	Binders
6	$9 	Shipped On Time	6	$5.68 	-66.70%	Office Supplies	Portland	United States	Roger Barcio	70.00%	1	11/6/2019	US-2019-109484	Anna Andreadi	97206	Flexible Leather- Look Classic Collection Ring Binder	($4)	1	West		($3.79)	$6 	Home Office	11/12/2019	Standard Class	Oregon	Binders
2	$145 	Shipped Early	3	$96.53 	42.00%	Furniture	New York City	United States	Parhena Norris	0.00%	1	11/9/2019	CA-2019-161018	Chuck Magee	10009	9-3/4 Diameter Round Wall Clock	$41 	7	East		$40.54 	 $97.00 	Home Office	11/11/2019	Second Class	New York	Furnishings
3	$77 	Shipped Late	1	$51.31 	35.00%	Office Supplies	San Francisco	United States	Katherine Ducich	20.00%	1	6/17/2019	CA-2019-157833	Anna Andreadi	94122	Trimflex Flexible Post Binders	$18 	3	West		$17.96 	$51 	Consumer	6/20/2019	First Class	California	Binders
5	$117 	Shipped Early	6	$77.88 	29.00%	Office Supplies	Saint Paul	United States	Elpida Rittenbach	0.00%	1	9/6/2018	CA-2018-149223	Kelly Williams	55106	Fellowes Basic Home/Office Series Surge Protectors	$23 	6	Central		$22.59 	$78 	Corporate	9/11/2018	Standard Class	Minnesota	Appliances
4	$97 	Shipped Early	6	$64.62 	35.00%	Office Supplies	Chicago	United States	Rick Bensley	20.00%	1	8/29/2018	CA-2018-158568	Kelly Williams	60610	Avery Personal Creations Heavyweight Cards	$23 	7	Central		$22.62 	$65 	Home Office	9/2/2018	Standard Class	Illinois	Paper
4	$144 	Shipped Early	6	$95.98 	-11.30%	Technology	Chicago	United States	Rick Bensley	20.00%	1	8/29/2018	CA-2018-158568	Kelly Williams	60610	SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card	($11)	3	Central		($10.80)	$96 	Home Office	9/2/2018	Standard Class	Illinois	Accessories
4	$3 	Shipped Early	6	$1.79 	-170.00%	Office Supplies	Chicago	United States	Rick Bensley	80.00%	1	8/29/2018	CA-2018-158568	Kelly Williams	60610	Avery Hidden Tab Dividers for Binding Systems	($3)	3	Central		($3.04)	$2 	Home Office	9/2/2018	Standard Class	Illinois	Binders
3	$36 	Shipped On Time	3	$23.92 	49.00%	Office Supplies	Rochester	United States	Gary Zandusky	0.00%	1	12/1/2018	CA-2018-129903	Kelly Williams	55901	Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)	$12 	4	Central		$11.72 	$24 	Consumer	12/4/2018	Second Class	Minnesota	Paper
4	$358 	Shipped Early	6	$238.90 	-11.30%	Technology	Aurora	United States	Lena Cacioppo	20.00%	1	11/13/2017	US-2017-156867	Anna Andreadi	80013	Logitech K350 2.4Ghz Wireless Keyboard	($27)	6	West		($26.88)	$239 	Consumer	11/17/2017	Standard Class	Colorado	Accessories
4	$153 	Shipped Early	6	$102.36 	-3.80%	Furniture	Aurora	United States	Lena Cacioppo	20.00%	1	11/13/2017	US-2017-156867	Anna Andreadi	80013	"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting"	($4)	3	West		($3.84)	 $102.00 	Consumer	11/17/2017	Standard Class	Colorado	Furnishings
4	$55 	Shipped Early	6	$36.88 	-70.00%	Office Supplies	Aurora	United States	Lena Cacioppo	70.00%	1	11/13/2017	US-2017-156867	Anna Andreadi	80013	"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"	($26)	3	West		($25.82)	$37 	Consumer	11/17/2017	Standard Class	Colorado	Binders
5	$111 	Shipped Early	6	$74.11 	23.80%	Technology	Charlotte	United States	Janet Martin	20.00%	1	11/23/2019	CA-2019-119004	Cassandra Brandow	28205	Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive	$18 	8	South		$17.60 	$74 	Consumer	11/28/2019	Standard Class	North Carolina	Accessories
5	$42 	Shipped Early	6	$27.99 	7.50%	Technology	Charlotte	United States	Janet Martin	20.00%	1	11/23/2019	CA-2019-119004	Cassandra Brandow	28205	Speck Products Candyshell Flip Case	$2 	1	South		$2.10 	$28 	Consumer	11/28/2019	Standard Class	North Carolina	Phones
5	$5 	Shipped Early	6	$3.30 	32.50%	Office Supplies	Charlotte	United States	Janet Martin	20.00%	1	11/23/2019	CA-2019-119004	Cassandra Brandow	28205	Newell Chalk Holder	$1 	1	South		$1.07 	$3 	Consumer	11/28/2019	Standard Class	North Carolina	Art
5	$509 	Shipped Early	6	$339.96 	20.00%	Technology	Orland Park	United States	Pete Armstrong	20.00%	1	10/15/2017	CA-2017-129476	Kelly Williams	60462	Logitech Gaming G510s - Keyboard	$68 	5	Central		$67.99 	$340 	Home Office	10/20/2017	Standard Class	Illinois	Accessories
5	$63 	Shipped Early	6	$41.96 	26.00%	Furniture	New York City	United States	Cynthia Voltz	0.00%	1	12/25/2019	CA-2019-146780	Chuck Magee	10035	Magnifier Swing Arm Lamp	$11 	2	East		$10.91 	 $42.00 	Corporate	12/30/2019	Standard Class	New York	Furnishings
7	$114 	Shipped Late	6	$75.96 	30.00%	Office Supplies	Urbandale	United States	Clay Ludtke	0.00%	1	11/3/2018	CA-2018-128867	Kelly Williams	50322	"Hunt PowerHouse Electric Pencil Sharpener, Blue"	$23 	2	Central		$22.79 	$76 	Consumer	11/10/2018	Standard Class	Iowa	Art
7	$41 	Shipped Late	6	$27.24 	49.00%	Office Supplies	Urbandale	United States	Clay Ludtke	0.00%	1	11/3/2018	CA-2018-128867	Kelly Williams	50322	"Avery Durable Plastic 1"" Binders"	$13 	6	Central		$13.35 	$27 	Consumer	11/10/2018	Standard Class	Iowa	Binders
2	$60 	Shipped Early	3	$40.10 	36.30%	Office Supplies	Columbus	United States	Ryan Crowe	20.00%	1	8/25/2016	CA-2016-115259	Chuck Magee	43229	"OIC Colored Binder Clips, Assorted Sizes"	$15 	14	East		$14.53 	$40 	Consumer	8/27/2016	Second Class	Ohio	Fasteners
2	$7 	Shipped Early	3	$4.72 	35.00%	Office Supplies	Columbus	United States	Ryan Crowe	20.00%	1	8/25/2016	CA-2016-115259	Chuck Magee	43229	"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"	$2 	2	East		$1.65 	$5 	Consumer	8/27/2016	Second Class	Ohio	Envelopes
2	$36 	Shipped Early	3	$23.98 	31.30%	Office Supplies	Columbus	United States	Ryan Crowe	20.00%	1	8/25/2016	CA-2016-115259	Chuck Magee	43229	Xerox 1921	$7 	3	East		$7.49 	$24 	Consumer	8/27/2016	Second Class	Ohio	Paper
2	$195 	Shipped Early	3	$130.46 	33.80%	Office Supplies	Columbus	United States	Ryan Crowe	20.00%	1	8/25/2016	CA-2016-115259	Chuck Magee	43229	"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"	$44 	6	East		$44.03 	$130 	Consumer	8/27/2016	Second Class	Ohio	Envelopes
